user_id,friend_id,timestamp
758,2478,1248312086
1901,1113,1246495344
1013,2278,1248980675
102,1552,1247234705
1595,1996,1247175060
1902,2171,1245402341
1328,2142,1244256308
242,2359,1245721905
675,555,1247638489
632,1423,1244271345
249,1080,1246171968
2742,1869,1247271414
2454,2896,1244591555
2439,663,1245651481
2937,1289,1248929551
1255,2847,1246310559
1248,122,1248534899
198,1932,1248283210
1818,2718,1247935646
987,104,1247659217
2343,126,1248265878
1593,2088,1245900971
2648,397,1248687185
107,591,1244345146
1711,2121,1245711045
50,2742,1247490015
2810,2329,1245628913
486,2231,1245277473
2655,2038,1244956404
652,1557,1247379709
1343,1481,1248652279
651,1170,1248682998
2714,860,1246513214
1724,422,1248783250
1794,2085,1247483052
1649,1671,1247190449
2730,1229,1246946736
2252,677,1246695355
2982,2767,1247647701
574,2841,1246254904
506,2856,1247844473
253,3000,1246720467
2952,1976,1247827752
2388,211,1244186052
1547,2550,1245615598
779,242,1244956687
2605,1064,1246242080
2830,2618,1245027497
1440,487,1246975594
1623,2661,1245978883
250,1220,1246270379
1506,2273,1245983387
1275,1016,1244174089
1026,2079,1248894771
2967,1293,1247132675
2589,99,1247427306
1770,1452,1245531855
1802,2570,1247557253
671,2071,1246671277
959,2762,1245176843
914,2422,1244352431
2197,1986,1244998900
2752,1222,1248274294
2008,207,1248566909
2540,2530,1245285737
1223,2869,1246570530
1671,1828,1243901136
2747,762,1246757237
1564,1976,1245288351
1367,1700,1245725792
347,846,1247429103
2189,133,1248210306
1414,1530,1244292708
2936,1490,1244059857
2285,1161,1246677718
245,261,1244767966
1370,435,1247199004
2697,2706,1246553899
1175,2220,1246808317
2141,943,1248735691
926,1440,1247221197
56,991,1247192140
82,517,1245093695
612,1795,1244509495
2563,1723,1248372159
945,2794,1246365646
2495,1603,1245586761
1185,2371,1247227927
528,1105,1246042309
2326,2066,1246993029
2415,1586,1248208866
1859,2205,1244149115
346,1158,1247348148
766,727,1248347812
1873,593,1245507140
2986,84,1247226071
518,486,1247798440
2581,1442,1248546390
489,2785,1245095155
1423,2351,1246620380
993,2505,1245335890
980,517,1244698521
146,2068,1247815965
2382,968,1248157729
2053,1813,1244047979
1935,944,1248443454
688,2917,1248141660
426,2676,1246041465
2357,2385,1243982325
751,902,1244068418
2386,1641,1247068064
1020,616,1245392268
1246,1783,1248157843
2031,2582,1245699731
415,1075,1246616216
441,2931,1245174003
266,1409,1245775463
1234,2813,1248486638
2960,2200,1245647502
1190,2164,1246146166
2803,2215,1248469027
218,1440,1245766154
2071,2120,1248150820
2122,963,1245560946
190,732,1247147089
2361,931,1244411429
1127,2453,1245512187
1500,2801,1248014223
656,2220,1245904798
1384,2819,1247214267
1176,1635,1245907503
2000,346,1248849843
2077,2550,1247096993
177,2136,1246164671
1270,2416,1247614610
2803,1635,1244125823
1400,1415,1245723046
759,68,1245056326
15,2950,1244471215
651,2104,1246445601
1232,2445,1248760968
649,97,1248244035
888,2095,1248323494
2462,1772,1244936211
1613,2871,1248399967
908,1019,1245571124
6,1554,1244149062
528,1546,1247744535
223,1808,1245773696
25,1908,1248472601
526,1453,1247994619
904,498,1247601126
1588,1442,1247037287
2634,986,1247405558
2321,69,1244234356
1297,2800,1248578309
2384,1526,1248418578
128,475,1247504820
1799,2327,1248449342
77,766,1244252063
2817,46,1248848321
2100,268,1245018398
319,2310,1248870958
733,1383,1248384217
5,2707,1244089005
2030,1531,1247746262
695,1004,1245544322
89,1434,1248278943
1720,1079,1247947104
2880,813,1246645480
2987,1150,1245597251
208,1877,1248046348
309,1001,1246984656
2718,1103,1246784975
766,2964,1243888186
2193,402,1248733413
2781,586,1246714210
1049,2673,1245358056
2518,616,1246427693
1693,348,1247494953
685,669,1247021014
715,2911,1245340925
110,907,1245444928
1776,2002,1244641382
934,2260,1245483647
1385,1190,1247235847
1018,866,1246445549
2174,884,1247558239
2787,2829,1247772147
672,1871,1244555213
2285,1906,1247022073
1221,339,1248305166
2588,267,1244772907
811,861,1244405573
2264,1687,1248155785
2657,1968,1248930852
2232,2146,1249001321
1381,2581,1243933961
2417,833,1245582300
596,2102,1245975219
244,545,1246027104
1962,144,1245577917
1908,1327,1247244160
679,1188,1247329000
1501,2688,1247755308
1515,476,1245168992
432,820,1244678990
29,1136,1248289272
2211,2569,1245286081
1704,1808,1245757206
1097,437,1247906752
2909,1474,1247169584
376,38,1245260145
826,2837,1245035290
141,2295,1246627148
777,2035,1247684110
1769,156,1247672720
2227,2214,1246408580
1636,1011,1244932390
2372,2051,1246061363
151,2654,1245807607
223,256,1248259115
1552,2583,1246157685
450,963,1244789301
1631,1144,1247802526
1307,1327,1246161272
2013,2459,1247734030
743,2090,1246977372
40,2293,1248562434
2229,2175,1247778981
1693,2383,1245346896
1314,2377,1249011778
2549,1635,1247405825
623,887,1246846567
93,595,1246127491
1649,1254,1247694181
1354,2620,1247697786
1278,2118,1246760061
2245,2391,1248150368
312,889,1248256448
366,1389,1248545163
565,1528,1248835913
1274,1711,1245371220
2857,921,1248678240
504,2408,1244303633
1140,1127,1247096020
2307,1313,1248436077
2279,976,1246122670
600,2089,1248586755
1280,957,1244192653
1915,225,1245845167
1741,294,1244662597
2244,2823,1246043397
1427,1795,1247539071
389,1831,1247718768
1919,1289,1246248294
2242,2087,1247377042
1743,843,1245583058
91,781,1247115938
1053,1767,1245254257
313,2961,1247728396
1798,525,1247440826
271,1346,1244274674
965,2347,1243950116
1926,1899,1247567950
345,1963,1245962100
2366,2674,1246039267
2014,358,1245772673
1909,1205,1244914339
531,2843,1248430087
1681,718,1248501480
1650,478,1246512215
1570,439,1248617137
1884,2337,1245093075
2912,1247,1245714822
605,2011,1248214008
1385,2267,1248947146
2707,1502,1248638248
1873,2332,1244732275
852,2229,1246725040
21,2542,1247065588
803,344,1243869386
1175,2820,1245836481
855,1147,1248202379
1746,788,1248500258
2570,1119,1243895097
500,1474,1246068065
2084,2271,1244291992
2971,547,1246418589
2282,436,1247740578
2599,2428,1244713731
1996,1925,1248672990
2687,679,1244505520
325,2313,1245862483
987,1857,1247780347
1617,2538,1248239937
1526,2725,1248260326
1752,276,1245565105
537,2255,1247147180
2370,598,1245624639
718,2280,1245329586
2704,616,1244294086
1444,2481,1247839486
534,2880,1247034454
2468,423,1247479873
619,2759,1248122426
2382,2434,1245404457
817,1609,1247464082
194,966,1243919026
359,503,1247582836
456,211,1248383037
1218,2166,1246082966
755,832,1246238513
1394,956,1248011618
759,205,1244998804
2704,1611,1244129805
1275,1546,1246975425
2025,904,1246168543
2414,636,1244955009
2183,1324,1247521866
5,278,1248556702
2948,2950,1246321588
928,389,1248783726
2937,2039,1244431624
748,2711,1244164915
145,1985,1245285283
1708,789,1248115617
449,2323,1247494520
2034,220,1247476156
2142,2521,1244997117
1849,1851,1245494928
633,1328,1245282214
2080,149,1245684795
2883,2626,1247301839
2558,453,1245112628
2139,1093,1247583283
2127,2181,1245635540
464,1892,1243876172
549,2018,1247807668
2839,929,1244474864
576,2790,1248049241
171,1066,1245250793
513,2228,1244435762
2736,1401,1248020873
2368,201,1246232381
941,1388,1248899991
1753,1812,1244879036
2456,55,1247578258
2975,270,1245528986
2893,835,1246042005
2378,2445,1244861940
74,2449,1243839678
1416,1265,1247930919
1403,1286,1247304390
2963,649,1243869722
1204,526,1244422064
1838,1441,1245856280
1395,2685,1245323080
535,2675,1247783055
1288,1229,1246700057
616,357,1244653742
2389,1663,1244533896
2774,1753,1247725766
2610,2428,1246859883
22,743,1246604638
65,370,1244411683
2770,1598,1248766614
1102,1260,1245952689
2855,312,1244952125
69,832,1244299302
1800,2805,1244810962
1435,232,1246790239
2772,2967,1245679436
1575,2087,1248361881
1114,1920,1245252347
2432,2540,1248688106
346,1818,1246919743
409,1760,1246526036
2293,362,1248676412
1544,1354,1248479179
2985,2468,1245983565
2041,2323,1245706809
353,430,1246242496
1329,2110,1244250784
1479,729,1246370406
2148,2712,1246749244
1542,902,1244793879
2548,1759,1244942275
494,1974,1244406581
2097,2012,1245311744
2475,1072,1248878545
2747,1753,1247523347
2079,1010,1244280925
866,78,1246712515
2499,1702,1245800072
1705,1337,1244433294
900,2469,1248782340
4,2953,1248358659
2463,2702,1247835685
1392,1435,1246002958
947,1164,1247890524
2526,917,1245741186
1241,2452,1247052728
187,2175,1246602886
1312,2092,1246663567
2858,1314,1248082154
1715,1819,1244196291
2394,140,1244399751
1109,1387,1245771473
1631,497,1247004191
2246,2810,1247848636
518,1762,1246458213
2427,277,1244009038
2281,1109,1248585373
1227,2609,1245418951
2768,2640,1248509270
2556,1686,1247084833
771,206,1244594436
1522,329,1247090819
2576,1558,1245980422
2393,2431,1245138468
40,1338,1246092059
1111,2942,1246702122
1062,2383,1244949238
2949,2729,1248280955
2846,1893,1245070726
1031,2283,1248813950
1042,2210,1246944358
1782,1031,1248847514
2429,1161,1245816712
1855,1549,1247840108
324,832,1247801532
2687,898,1245907233
1146,1228,1244995862
2617,1580,1248722293
2413,2462,1244534566
2119,2933,1247899520
2247,1501,1248175330
2303,1732,1247275660
3,2197,1244016743
1311,2153,1248975233
2142,1879,1244717099
2708,2216,1248474167
2982,519,1245345019
1504,2163,1245144350
1447,613,1244440147
1366,317,1246979525
1019,1131,1245738306
138,2321,1247500471
2249,2583,1247789814
1353,1153,1244195601
2850,2800,1248971981
1203,2573,1243999799
1299,429,1245520746
71,2335,1248969161
2000,1650,1248211482
2195,2977,1247240641
2795,1179,1244679770
1936,734,1247468959
2920,1758,1245045266
2161,2112,1247380544
2971,185,1248656179
1974,2863,1246754799
2835,2509,1248607761
2307,223,1248503228
2610,1523,1247877192
2673,2759,1246650425
2678,1263,1247569389
28,1562,1246646327
196,1814,1246760171
1921,329,1249004710
2976,2849,1247123957
2309,651,1247318409
532,2391,1246095914
2569,676,1248672042
1945,1083,1246113512
903,1067,1248875682
1803,1081,1244482883
544,74,1245143331
58,2855,1244340442
2962,1224,1246761009
1990,144,1245026879
816,2727,1248667501
2503,30,1246885202
1446,1329,1247374497
913,2648,1247666086
1981,140,1244579991
198,2547,1246605330
1355,527,1248952556
1822,211,1246188332
630,804,1246278506
2922,1112,1245812684
801,2147,1247494794
1828,2689,1246202907
2143,1308,1246686176
2282,1698,1246303044
1370,7,1244586890
161,1244,1247962717
85,1659,1248963207
2533,971,1244372433
1715,2568,1244622425
1101,2427,1245373495
1179,608,1246199796
1966,955,1244972698
945,2576,1245079903
1124,16,1247984978
2686,1481,1245103649
1098,2777,1243954036
912,2182,1245160610
2830,2989,1244764625
1427,576,1247996214
23,977,1246901918
1341,1479,1244698863
2299,2660,1247163283
2448,126,1247273377
915,2203,1244524746
1532,361,1248757740
405,2581,1246849569
2184,1141,1247188279
798,2257,1246673905
1542,1387,1247632653
1954,607,1247686695
374,1552,1246619884
2431,880,1246672178
1055,1404,1247898603
302,2069,1248911792
505,2985,1246863650
2176,772,1246262099
1351,957,1245246143
841,1582,1244647730
1745,2898,1246298833
2532,1462,1245064063
2041,503,1248587421
1883,2063,1248788007
948,2041,1248166122
125,2323,1246523763
1101,1549,1248781869
1335,1046,1244112118
1450,2140,1246433082
1972,1917,1244510977
2370,2456,1248392916
1044,1826,1245282720
1765,573,1246667234
2823,634,1247256817
2716,2385,1244254930
751,2285,1247616592
2333,926,1248432795
1459,440,1245514184
2097,1334,1245163440
219,486,1246955173
672,2227,1244097768
171,1297,1246219717
2811,2704,1243963040
1168,205,1246105108
1037,2398,1247148316
2974,2641,1244359438
1115,1972,1247459060
1125,2626,1247953532
1536,1442,1245097945
2883,252,1248431937
2099,2786,1245652625
2343,771,1247000171
855,2452,1246197486
2534,2832,1244739553
2201,2420,1249002194
2715,2462,1248263428
2465,2558,1245567451
2495,263,1245291446
715,1349,1245872367
965,1601,1248220603
1791,1926,1246274239
2176,428,1245644908
1875,1496,1248669625
1670,862,1247091415
393,837,1248656884
871,2988,1245820668
1355,796,1244124400
918,529,1247577542
1998,2444,1246847641
529,871,1246358337
1404,109,1247786064
2734,1350,1244032513
1903,969,1247023920
2142,1567,1244441175
2645,66,1248377830
1545,677,1246726282
1143,2228,1248409813
270,2880,1247747010
2391,170,1248049856
1937,1067,1245313222
2856,127,1248245399
143,377,1247060901
1518,2393,1246567192
279,1569,1245330888
1493,1707,1246366277
1174,1492,1247319905
2601,1379,1244932393
2174,2467,1245518274
2480,1489,1244143611
1142,531,1247576569
636,1328,1248221943
1164,2032,1245235733
2600,2219,1248867553
483,680,1245174873
1995,442,1246086941
2816,2130,1246473866
1312,2663,1247046514
1441,1217,1247517294
1021,519,1247404471
1678,1206,1244745057
2686,2468,1244137733
1597,772,1244375710
2981,2987,1248126224
2801,1720,1244979118
2454,2542,1248299575
1188,2816,1247762522
2066,2520,1245266384
689,1766,1247179326
922,2982,1246623373
2194,1878,1246254589
794,295,1247739900
2409,209,1244719104
2332,1943,1246168706
1892,860,1244330360
206,1297,1246479455
422,1331,1248248770
2020,2409,1247200941
693,1235,1246104306
951,2931,1243853476
935,2864,1244956902
2537,1317,1246718216
2303,903,1246356615
2319,1300,1247831554
1748,1104,1247764186
2511,2840,1248958279
267,2327,1244927205
2337,2122,1244793534
2336,1828,1246634275
1400,812,1246211671
2142,428,1248497252
1713,511,1248126572
1441,1408,1248251513
809,800,1248460545
2382,474,1244059340
2844,2840,1248361313
100,2802,1244707337
2598,1708,1248908811
1435,2499,1247630174
1835,2055,1246825965
2198,1972,1246464240
343,2609,1244259851
1109,771,1244098658
2520,2035,1247835491
156,2881,1248323446
1447,2576,1245618759
2050,2425,1244953218
821,2874,1249009874
2235,238,1244214820
2832,2873,1244821234
1576,1939,1246940718
1593,439,1244419564
2467,2721,1244818630
1468,1058,1248502526
2404,1531,1244518328
2344,201,1245743468
2376,1809,1246854737
2323,1046,1246053372
396,796,1246267667
1204,979,1248973720
1535,2348,1247122061
1531,971,1247373886
1917,2811,1247691560
1404,1198,1246231165
2704,1729,1248382321
1524,1656,1245207146
672,2614,1247748988
699,418,1246055724
1645,1192,1247074259
61,2389,1246671564
2660,1850,1245276795
408,1565,1244582892
849,409,1247292349
2387,2759,1248444252
1627,1965,1245102093
2011,1637,1247460876
2993,1031,1244331928
1632,1416,1248445399
621,1089,1245480717
2539,2996,1244914036
2890,566,1244044126
2914,2447,1247916379
1641,1747,1246700412
2668,1459,1245655268
1562,1901,1244201624
1432,1757,1244791479
673,2634,1246144859
1580,1576,1245424692
1056,264,1248023052
405,1206,1245668999
1984,1011,1248135088
2169,2805,1247649410
2900,1566,1247076180
1280,2851,1245977780
323,2365,1247204627
682,2385,1247767481
909,2897,1244668107
554,2785,1246860459
67,1060,1248284011
1575,681,1248598592
124,2251,1248183427
677,2888,1246640419
2414,265,1248146233
2538,399,1246320396
2254,2560,1248701811
1203,1471,1245661731
1033,2856,1246820329
1798,1572,1247694095
2680,2211,1248446445
956,2490,1243985413
2207,2845,1244921240
2149,631,1244993685
2452,2238,1244278792
1289,1343,1244797075
2898,1722,1245192419
1745,1829,1246922290
1147,388,1247295611
72,1578,1246796054
2942,27,1248180851
1680,960,1248659286
2607,2157,1247188642
2858,489,1247628713
22,930,1248982452
1008,1931,1246452989
2810,805,1247176606
2609,1296,1244546241
80,1937,1244032541
2746,1425,1248249947
535,2110,1245534947
1384,614,1248464482
1834,2468,1247354820
1285,458,1248859774
2061,1070,1246957301
100,351,1245120386
2169,768,1246820236
1234,2554,1248210324
1211,2509,1248425022
107,2823,1244513451
180,1858,1244185305
171,1091,1246735152
2432,563,1247140359
2565,1683,1246489565
1549,1979,1248159039
384,513,1244861545
316,1071,1246249700
1036,2538,1244619069
2420,1531,1245107500
1226,1222,1244204396
283,1014,1245278259
2335,2288,1246199604
2092,1863,1247344224
1867,2822,1246049437
1813,2422,1248578308
33,1233,1249000904
1660,1218,1246410742
2345,753,1247761524
1209,1676,1246049605
2205,1904,1246927288
1942,554,1248040516
1853,737,1246841190
1635,920,1246439506
2661,2702,1247243870
2004,2876,1245322415
2570,108,1247654950
1064,1513,1248588099
2449,2188,1247813548
2562,2753,1248223539
1465,341,1248136992
2635,434,1244680570
872,2181,1245703584
604,67,1246819425
1232,77,1244174690
1486,2723,1246099574
350,1555,1246845369
1432,2647,1244050830
273,1714,1246582000
1722,2612,1245831155
1877,2572,1245710657
678,2038,1247551011
2487,1293,1246852105
690,325,1245061806
671,1204,1248372419
1155,1289,1247573142
2381,2880,1244019463
1155,130,1247442684
1769,141,1248419149
2553,955,1246715313
2943,2763,1247660144
774,2585,1248629588
1424,260,1246178031
1368,1844,1245779756
2899,1441,1246126579
1741,886,1246522504
759,237,1248278797
2009,473,1248071053
1942,2299,1243994054
226,32,1246650100
2734,2103,1248483827
1169,2571,1248801786
234,2181,1247246625
1397,2727,1248438094
2209,932,1245997545
1865,763,1246453092
863,2986,1244055219
420,1586,1244443535
345,88,1248326199
2111,1170,1244626201
2765,377,1244232291
2921,1509,1248535936
2745,1906,1246606313
1232,1123,1245440801
905,705,1246284807
980,1592,1247168311
2667,2161,1246327941
1205,110,1247757972
2187,1371,1244992753
705,908,1244848969
2016,1803,1247910725
87,923,1245521220
876,601,1247752585
765,2623,1248744527
1451,1117,1246013943
2323,661,1245650197
1612,2331,1245382742
1875,1747,1244055930
1498,2810,1243834807
1626,1047,1245786913
1894,2219,1247465159
2093,2895,1248650130
2135,2594,1245985308
2215,1834,1247820507
1767,1098,1248038925
2747,523,1247663826
623,20,1248131306
1048,1446,1245859713
804,2762,1244949173
983,1039,1246829841
1137,2804,1246739768
2333,1864,1244873742
1484,1547,1244202188
441,130,1245448542
669,791,1247954838
1855,1397,1245066425
2467,2374,1247829717
285,184,1247781755
2298,150,1246519916
1049,1808,1248977829
251,2295,1246597437
2328,1633,1246049479
1681,1887,1246819626
1120,2602,1244874750
2730,804,1246028343
1942,2633,1246442393
2394,2273,1246922368
1526,1067,1244447733
973,2357,1247998738
1097,353,1244157914
1450,476,1246074802
2686,2148,1248569587
2632,2922,1247522869
398,2709,1245820298
2126,363,1244639382
2800,1623,1248517825
1607,1124,1246101256
950,306,1247192057
2187,1333,1246110308
2578,2515,1246003603
772,1968,1248806702
496,483,1245417965
579,1191,1245130664
451,668,1247300248
1371,2036,1244869656
2635,2952,1246906879
696,867,1244392475
633,791,1247504228
386,1692,1244049396
325,1688,1244619479
1085,1154,1244300833
1348,1013,1248406158
857,2351,1244632607
570,149,1245865618
2490,65,1245027884
387,1067,1246490584
1565,2670,1244273938
1447,2642,1248827214
570,1769,1243990695
273,1076,1243928983
1455,2414,1248272464
754,1629,1245725721
2732,2780,1247411794
522,1210,1245645037
1568,2236,1248335112
2059,323,1243943289
1114,2854,1246727369
2480,1689,1245757378
1052,2640,1246883186
1790,1456,1244194173
1830,1697,1247252862
2084,2990,1244338474
2592,512,1245579175
483,2881,1245110295
831,2094,1244208094
829,164,1247787140
1457,961,1244371747
849,86,1246999114
1479,2044,1248673805
2190,797,1247196257
502,1379,1247642625
2277,853,1244312266
2832,2562,1244806359
2702,1799,1245541647
1908,2585,1248178093
2134,1673,1248350326
2647,2107,1245366082
1239,1896,1245738054
2440,2015,1245507178
2541,625,1248881023
1961,866,1245136306
882,1558,1244283965
1821,1275,1246674613
2518,1020,1244250703
916,2922,1248088120
523,378,1247350014
1376,98,1247847809
1581,2168,1248387684
1775,1620,1245076077
1566,2695,1246200870
739,49,1246578539
639,2506,1248038299
1525,1412,1248663598
1766,2025,1248260873
2080,2713,1247966449
1248,2782,1245325436
289,1658,1246942726
2834,2281,1247664217
2564,2320,1248553261
1857,2148,1246530725
452,1252,1247450439
2567,748,1244707496
690,924,1248528586
2496,346,1245701559
940,836,1246711198
2995,2812,1248251963
302,1486,1244631637
55,480,1246796399
2170,2584,1246942656
1092,987,1246174211
2330,2999,1244945546
588,1034,1247284232
915,947,1248185406
254,908,1245365942
1454,2177,1247429785
1098,1312,1244762276
704,2794,1248896753
2042,2874,1244898307
452,1812,1247887549
431,100,1246818859
2150,2826,1248569989
387,1881,1245099229
1947,1549,1247582491
680,1114,1245817458
2537,2516,1245402551
388,2973,1247898802
1273,657,1247643829
853,1245,1246011839
24,254,1248860336
619,1541,1247874143
822,1622,1244484411
1009,1481,1248767960
1381,2954,1247495875
2563,169,1243935308
1796,938,1247302905
211,1092,1247152377
852,2390,1246090333
1047,2642,1244354406
652,971,1246311878
1996,1270,1246788140
268,790,1244917015
1129,1752,1246092879
1735,2315,1247384668
1795,1338,1248061842
824,1227,1245125978
2646,1118,1244397887
870,2252,1248038105
2872,1727,1246606059
1659,1495,1247215492
1015,2662,1246180837
941,2172,1247497828
613,596,1248284396
409,1270,1246429714
1761,1397,1248591423
1461,1007,1246080448
1736,581,1247352192
23,2615,1244743628
1290,2257,1244562774
801,1747,1248368595
2164,200,1247728867
1117,2868,1244050363
2622,331,1244733560
1580,2115,1245307138
113,318,1244816648
438,2631,1244219331
2599,551,1245883309
1834,2375,1248806954
1361,222,1246059123
508,2495,1248812727
1560,2227,1248969549
2883,390,1246247999
474,1365,1248244170
665,1579,1247741873
650,2676,1246430936
467,1407,1248505891
2973,2130,1244507384
2129,2723,1247917952
1837,498,1245106366
636,1626,1244502099
2522,2665,1248922119
2504,1490,1244162547
1172,1319,1244129557
2830,1201,1247622708
2821,2359,1248275463
568,1404,1245165089
2875,1277,1246938562
1522,905,1247619350
289,856,1248073913
1463,893,1246511858
2574,1324,1244751963
1563,534,1245920835
1395,961,1247565032
1215,540,1248828598
2312,1560,1247293662
1368,473,1246858740
2174,40,1246452619
612,2722,1248392139
810,176,1248175368
529,283,1246482482
2834,304,1245820015
1960,184,1246111068
643,672,1246957195
1665,1683,1246315950
1019,1650,1248457455
358,1057,1247357973
1612,2844,1245097370
1910,2447,1244684607
33,1649,1244670408
1041,812,1248156922
2136,2277,1248892963
734,1410,1245923848
336,172,1246203061
1543,374,1246812058
2139,1791,1245703790
2764,1390,1244287289
2101,83,1248775694
1312,1847,1245339974
2159,1355,1246258073
2775,2815,1247425936
1999,1041,1246660155
1165,254,1245038600
2605,1257,1243966911
2367,1936,1246392405
1576,89,1247749301
2573,2019,1246326972
673,2725,1245408613
67,2332,1248125476
1417,1447,1246701630
1722,1293,1244128400
1005,1369,1245136037
2059,2590,1244774349
192,1567,1244400570
2095,2260,1248344514
1214,700,1245473747
2367,1268,1248489900
575,306,1248918880
2445,1904,1248639484
616,2860,1243927114
1360,910,1246122066
1,980,1245336858
827,867,1247662499
2803,2179,1247872744
429,2765,1246077641
1808,492,1248125080
1366,496,1247264982
200,909,1245583652
2759,1560,1244250609
512,585,1245880153
2260,1997,1248504968
881,1458,1248052982
2748,596,1243856570
302,2539,1246516905
1046,583,1247467346
1941,2525,1245885459
2393,952,1244143847
2617,1166,1248928711
946,921,1246297120
2871,386,1245633548
2121,897,1245776334
2830,2978,1245038404
592,567,1247942044
1798,1661,1244329442
1694,1148,1245149527
2911,524,1244778608
2396,2630,1248433702
814,2437,1247075367
2953,2399,1245910804
2840,2585,1246064213
628,2280,1246112319
2466,615,1246461455
829,1712,1246032401
758,721,1245512608
1167,1407,1244113370
22,860,1248014427
1085,1634,1245871068
2303,1521,1248148567
1323,2581,1248403079
404,2189,1244590061
2248,2172,1245194428
568,2040,1244590204
1856,133,1248790559
2804,2152,1245084311
2273,322,1246714638
2583,1555,1244026658
1551,1903,1246081632
1576,890,1246094445
975,2938,1246637486
252,639,1246984126
435,1368,1248622697
233,2957,1245347055
834,280,1243905238
932,1734,1248553193
898,2555,1245866532
1394,1725,1244178884
678,2903,1245260568
2043,3000,1245229908
2456,2658,1245956311
1707,2507,1244542197
1361,1555,1245643811
1941,1566,1246857330
398,2746,1244120576
1180,216,1244820611
2452,2920,1247750703
2446,2223,1248111936
201,2818,1246604949
292,2427,1245910987
393,874,1247499826
1818,986,1244341278
2271,534,1247766722
2326,706,1244480400
1255,664,1245214231
1108,1084,1248938011
417,1437,1245948834
962,2660,1248833345
2085,680,1245673863
1938,841,1245085517
743,687,1246746677
573,2512,1247595031
1854,1791,1245659236
1812,2079,1246362441
2005,361,1248427549
286,1033,1247176686
2473,728,1246510203
1729,2091,1243928661
619,2601,1244504239
2390,770,1248597901
2845,320,1248809480
499,650,1246538153
110,1198,1244684876
1332,2526,1245830890
2273,1771,1244637156
1932,1344,1247835281
254,468,1245795313
2512,2804,1244880733
191,1277,1245821859
352,2955,1248562589
2914,2873,1246533528
1822,121,1246253081
1704,1175,1245999261
832,1227,1244147806
1125,575,1245831494
1664,2742,1248411575
1626,932,1244344288
1783,671,1245556304
1386,2000,1245575837
443,677,1246794815
1865,1936,1247541003
1681,305,1248836865
279,520,1246331570
1191,920,1247791128
2619,1557,1246607477
691,1841,1247149039
2794,2066,1244565080
915,2368,1248291700
307,1445,1247419275
2882,1367,1246884707
2085,2809,1248227324
2338,2287,1247234717
1985,2354,1244612438
1011,749,1248028254
2719,1331,1247282452
1498,2909,1244486283
773,2520,1248354529
438,1738,1245676081
9,1514,1246170811
1874,2057,1245370594
737,1853,1247084904
2553,1639,1248614295
1317,1951,1246279238
323,2174,1243846114
75,2744,1248605309
1365,2441,1246020419
547,428,1246218944
1808,2775,1244720463
2410,340,1244116954
1172,1160,1245640932
439,2500,1245691179
499,618,1248038910
252,303,1246784630
2305,1807,1248912892
2691,960,1246527767
1870,1437,1245863448
2664,1669,1246029339
752,2186,1248667478
69,744,1246225508
1404,1006,1244231169
678,149,1246796368
1988,565,1248962606
887,354,1244553263
286,459,1245610568
1968,376,1245424385
2805,1245,1245650867
2013,1462,1243896828
2452,2733,1245739817
285,2817,1245463980
1908,754,1246591601
767,113,1244866092
884,2615,1247688015
52,667,1246560409
2824,2825,1246317397
1275,159,1246874041
608,413,1248027716
2204,789,1247288333
887,755,1243927571
1122,547,1246180674
2083,1974,1245105234
1529,2252,1246406884
1103,140,1246673591
1514,1548,1244209216
872,256,1246470635
2661,2866,1246759026
1539,616,1247527989
1949,1831,1243957796
140,1137,1244346827
926,2679,1245670807
2599,1806,1246808059
2926,618,1246063088
194,1291,1245949523
1452,1255,1244878654
893,2501,1248679657
1850,2877,1247165250
2862,1583,1244964295
2953,184,1245219579
706,1284,1247958259
1602,1499,1244225927
2034,2089,1246024300
1526,627,1244239283
1990,128,1246647693
2235,2422,1245529788
608,2192,1244343885
2875,1421,1245454164
757,1261,1246524599
2308,2891,1245197489
634,148,1248567269
994,1501,1246517892
1604,1601,1244486491
2757,1759,1246392441
1617,2323,1246702465
1866,166,1246854136
775,43,1246978174
2822,2735,1245777445
1502,224,1248866802
708,717,1247256448
320,2174,1247983981
1174,606,1244107648
2904,26,1247044421
1110,472,1246347819
1695,863,1246237514
952,2560,1245992681
1402,1303,1246826082
1074,1924,1248392497
1019,61,1245158787
2779,1915,1245675445
1554,2431,1246379812
648,816,1243910057
2601,316,1247567572
1765,2987,1244608063
713,213,1243894720
2963,852,1247362463
2630,49,1248360137
2436,2962,1246540937
2442,1752,1245967738
1647,1824,1247579781
2477,657,1246028000
1945,2584,1248088455
2037,40,1248605017
2028,224,1246288697
1808,584,1244238649
267,2452,1248348360
1768,463,1245743838
822,50,1246873556
2525,837,1244222990
2418,1272,1245604263
2729,2179,1247994763
1982,130,1245517570
1277,1860,1247534447
980,2026,1246360810
946,1587,1248129693
1521,420,1245774616
414,2191,1244856409
340,912,1244625048
543,2650,1244214204
2254,2057,1245578785
2934,644,1248868460
239,2537,1244379286
733,1726,1247550452
2665,1579,1248712995
1586,1430,1248033512
677,2816,1244137992
1152,411,1245755350
2093,1119,1244006195
2714,6,1246653146
1936,83,1244428205
797,2465,1246482856
2020,1258,1243983938
2329,1305,1244201389
775,542,1246976086
1742,69,1248649325
2139,903,1244467197
293,193,1245520652
350,1091,1246106759
1082,841,1244062766
133,2937,1245651479
540,2366,1248784586
1375,1983,1246056932
