user_id,follower_id,timestamp
2771,4475,2010-01-20 05:17:23
4361,647,2010-03-19 21:55:41
15,350,2010-02-23 09:43:24
550,1722,2010-03-25 11:53:59
3187,2502,2010-02-04 00:24:00
3698,4709,2010-01-16 17:01:52
3116,3833,2010-03-02 04:52:03
231,1880,2010-03-14 23:16:21
2991,3834,2010-01-17 21:04:24
3293,69,2010-03-04 10:39:19
498,3566,2010-03-28 09:24:10
2605,1184,2010-01-24 06:12:42
3445,3501,2010-01-11 14:25:01
4608,1750,2010-02-28 03:12:04
3582,2819,2010-01-16 11:53:41
2542,2898,2010-01-03 11:42:03
1053,3009,2010-03-26 12:24:35
757,2249,2010-01-23 11:17:47
2518,1693,2010-02-16 15:20:21
3357,909,2010-03-21 10:55:03
4590,1283,2010-01-06 08:42:04
1447,799,2010-01-30 15:45:02
4977,1313,2010-02-03 23:55:55
876,1862,2010-03-03 05:19:07
4919,4449,2010-03-25 20:34:53
2756,3851,2010-01-30 09:54:43
3300,2067,2010-02-16 17:48:24
73,619,2010-03-01 00:25:45
4679,4642,2010-03-23 08:24:36
4592,1518,2010-01-07 10:10:54
2222,4708,2010-01-30 22:24:23
2531,1465,2010-01-22 18:10:16
458,4447,2010-02-01 11:09:53
3310,3447,2010-02-06 00:10:40
841,3598,2010-02-19 18:49:07
2666,657,2010-01-18 16:02:33
4853,3433,2010-01-14 10:14:04
1751,1565,2010-01-16 09:19:21
2132,3389,2010-02-25 12:43:13
2714,4851,2010-01-04 08:20:59
1524,1311,2010-03-09 19:17:48
1414,1056,2010-01-05 12:43:42
1210,2215,2010-02-16 13:17:03
2975,671,2010-01-12 09:30:30
3948,1789,2010-02-08 12:04:59
1516,4589,2010-01-25 14:44:20
434,838,2010-03-19 05:32:55
2133,4378,2010-02-14 14:36:29
4620,4440,2010-03-19 04:12:11
4815,2655,2010-03-26 02:45:41
4696,1115,2010-01-29 12:55:07
136,2718,2010-03-16 16:35:32
1655,1032,2010-01-03 00:46:41
1028,1690,2010-02-06 02:09:41
100,509,2010-01-16 22:02:04
4588,3569,2010-01-17 08:09:42
4233,4003,2010-02-17 00:29:13
3018,4601,2010-03-22 06:44:29
1058,3719,2010-03-10 04:07:50
845,789,2010-03-05 11:22:23
1385,4716,2010-01-15 17:54:31
2572,4934,2010-03-28 08:06:00
3314,4163,2010-02-18 21:56:27
4637,1529,2010-03-12 19:36:19
3766,2485,2010-01-28 13:33:05
4726,3151,2010-01-22 09:11:30
4720,4388,2010-01-29 09:57:54
3760,1979,2010-03-28 11:09:05
4321,618,2010-03-24 15:49:32
1254,1032,2010-02-14 01:41:41
4525,1099,2010-03-17 01:29:49
3675,4632,2010-03-16 10:01:53
4536,268,2010-03-04 12:49:14
1971,241,2010-02-26 02:47:44
3120,4664,2010-02-12 04:54:14
3486,4530,2010-03-17 08:36:53
1438,4371,2010-03-30 22:08:43
2971,4041,2010-01-31 23:15:26
4395,3736,2010-02-02 15:22:56
1341,2526,2010-03-06 17:39:30
4261,3168,2010-02-22 23:19:40
2538,1856,2010-01-04 20:08:57
948,1381,2010-01-22 05:32:16
1721,1607,2010-03-10 02:18:54
60,1359,2010-03-16 10:39:36
4797,4235,2010-02-07 07:31:38
3573,1424,2010-03-16 18:46:38
4331,3020,2010-02-27 06:41:41
446,792,2010-01-30 23:21:31
178,1424,2010-01-05 06:40:36
630,4,2010-02-18 07:42:57
2069,3356,2010-02-25 11:40:18
811,1373,2010-02-04 07:26:24
4698,2398,2010-01-10 19:03:55
3635,4161,2010-01-23 04:35:15
3061,565,2010-03-16 10:27:49
338,135,2010-03-14 10:30:51
731,1034,2010-01-08 13:52:25
4018,276,2010-03-06 01:13:38
4821,822,2010-03-17 08:04:08
4006,2573,2010-01-13 22:32:03
2230,2142,2010-01-26 19:24:58
3516,1561,2010-01-31 12:15:26
517,4047,2010-02-23 17:26:42
6,1316,2010-01-14 21:05:39
2889,1230,2010-02-20 01:43:01
3537,1026,2010-02-08 02:16:43
3846,3738,2010-02-02 15:14:19
3264,782,2010-02-18 08:05:36
660,4899,2010-03-25 12:34:23
4394,3323,2010-03-26 20:22:19
748,2628,2010-02-10 11:16:14
1817,2444,2010-01-17 07:12:26
1736,532,2010-03-30 20:54:22
97,3792,2010-01-21 12:17:25
3612,3178,2010-02-12 05:47:58
4986,516,2010-02-21 15:14:56
2587,603,2010-02-09 20:41:34
292,4758,2010-03-05 14:48:32
2589,268,2010-01-04 00:48:09
1248,3973,2010-01-08 15:18:28
4337,2554,2010-03-23 07:03:49
4601,848,2010-03-28 15:42:20
2824,33,2010-01-29 14:55:55
3284,1543,2010-02-28 06:58:24
4805,3762,2010-03-02 00:26:06
180,559,2010-02-10 14:05:28
424,1029,2010-01-14 11:09:33
509,3227,2010-01-21 22:00:05
522,367,2010-03-18 21:54:39
881,714,2010-03-23 22:58:06
2000,2615,2010-01-05 18:05:54
1199,2604,2010-01-30 14:56:06
2384,3184,2010-03-10 14:50:29
3518,4300,2010-03-21 17:11:59
2930,4324,2010-03-22 03:33:00
802,4636,2010-01-24 05:02:23
3313,4313,2010-01-12 10:03:40
734,1731,2010-02-06 14:42:24
1225,4567,2010-01-02 14:48:46
2418,558,2010-02-19 19:51:07
1448,2935,2010-03-16 14:21:22
3398,4667,2010-02-22 04:56:10
3618,2595,2010-02-13 01:38:57
4222,3887,2010-02-06 07:20:01
1559,1430,2010-03-14 17:43:42
4844,855,2010-03-25 05:24:24
1104,2141,2010-02-04 22:10:55
4483,2187,2010-02-18 20:05:24
3916,4371,2010-01-26 13:52:56
1725,3535,2010-01-31 07:02:22
4546,3465,2010-01-27 18:19:09
895,1056,2010-01-23 06:46:26
1300,2135,2010-03-30 10:16:38
1140,1476,2010-01-10 19:37:46
3155,1789,2010-02-06 11:05:16
2207,613,2010-01-24 13:53:32
3367,3182,2010-01-31 07:19:10
1981,3437,2010-01-20 08:31:42
1327,3375,2010-02-26 19:55:14
2583,2846,2010-01-18 15:14:18
1959,4777,2010-02-21 15:19:52
2382,3088,2010-01-01 07:25:41
3664,2827,2010-03-30 07:18:44
1854,852,2010-03-21 02:57:31
1785,1966,2010-01-27 06:05:33
2969,4939,2010-03-24 00:34:15
229,2597,2010-01-27 10:30:29
3345,2369,2010-03-10 22:26:40
50,22,2010-03-28 23:00:09
1244,3910,2010-01-25 02:10:58
4055,790,2010-03-11 18:57:17
3925,250,2010-03-11 10:05:49
482,478,2010-02-02 19:14:39
3770,1903,2010-03-22 18:45:07
2869,1303,2010-01-04 10:56:18
357,1701,2010-01-18 16:39:16
2844,226,2010-03-13 17:00:21
1694,1519,2010-01-04 13:35:33
2533,2373,2010-03-14 18:50:02
4029,3132,2010-01-29 01:04:21
283,2307,2010-01-03 04:18:32
4105,1581,2010-03-21 23:26:05
1842,3541,2010-01-01 12:44:30
970,4491,2010-03-30 18:15:55
1913,4580,2010-03-04 20:27:01
3547,2898,2010-01-23 16:51:58
4427,475,2010-03-21 22:54:31
212,4837,2010-03-19 20:29:33
673,263,2010-03-20 23:53:19
4846,1379,2010-03-16 20:49:24
3739,3431,2010-03-14 12:22:40
3263,3945,2010-03-18 23:16:54
796,2546,2010-03-15 01:33:21
272,2145,2010-01-29 16:38:48
4170,3692,2010-03-13 03:47:57
1016,2887,2010-03-07 05:32:30
2296,1330,2010-02-14 10:53:35
3942,2989,2010-03-09 21:25:07
1288,2478,2010-02-17 12:33:44
3257,2004,2010-01-22 01:29:46
3114,200,2010-03-09 05:09:48
1808,4648,2010-01-08 01:53:26
4309,3531,2010-02-28 07:56:03
287,1165,2010-03-22 05:50:42
2280,3767,2010-01-27 00:43:01
3403,4282,2010-03-07 02:20:14
3370,1130,2010-02-21 05:00:33
4868,372,2010-02-02 02:16:10
630,698,2010-01-10 03:27:59
4811,2827,2010-02-20 07:37:09
3377,4114,2010-03-20 19:33:31
669,4302,2010-03-05 15:26:27
3042,3660,2010-03-02 09:57:44
3142,1608,2010-01-02 17:44:35
766,369,2010-03-06 09:39:45
2718,2854,2010-01-19 03:05:01
4155,199,2010-02-19 12:14:44
2268,2759,2010-01-11 07:56:58
4299,4197,2010-01-17 05:39:20
1754,3020,2010-03-23 17:41:18
439,1655,2010-02-13 02:56:12
4944,3551,2010-03-05 14:41:29
2014,4542,2010-01-13 14:34:35
1930,4383,2010-02-23 05:17:55
2380,4701,2010-01-28 13:51:30
4902,4330,2010-02-13 21:31:58
1670,734,2010-03-19 18:07:21
430,3272,2010-01-16 02:34:56
4218,841,2010-02-18 23:18:01
4749,3748,2010-02-08 01:14:39
4604,2465,2010-02-23 09:18:44
4308,3656,2010-01-01 17:53:58
1029,4211,2010-01-14 13:47:03
4845,3751,2010-02-19 00:27:17
2033,4291,2010-03-25 23:54:41
1631,4490,2010-03-27 19:53:51
2694,1780,2010-01-20 12:55:59
1564,4088,2010-02-22 23:46:40
3257,4202,2010-02-20 19:43:31
1481,1681,2010-02-26 11:20:36
2548,1337,2010-01-13 22:03:03
1842,4596,2010-02-08 15:55:34
1095,663,2010-02-27 04:43:29
3146,4385,2010-01-16 23:55:50
2867,893,2010-01-24 05:33:12
3814,2889,2010-01-12 00:53:11
4721,4540,2010-03-07 07:52:28
2523,1193,2010-01-16 20:20:54
4603,2697,2010-01-01 10:22:14
3754,2119,2010-01-17 02:22:32
2293,2609,2010-02-06 01:41:38
2384,3280,2010-01-07 13:59:23
970,3443,2010-01-02 12:14:45
3273,3573,2010-01-16 01:08:39
2511,2434,2010-03-26 18:07:58
1378,3609,2010-03-17 23:12:41
3090,159,2010-03-16 02:58:14
2361,2155,2010-01-24 16:22:21
910,3226,2010-03-23 11:00:56
1554,3450,2010-03-13 20:23:31
2874,910,2010-03-17 10:39:01
3320,3659,2010-01-24 11:53:26
104,125,2010-02-18 02:07:25
4005,1375,2010-02-24 20:58:59
3227,1959,2010-03-11 23:12:02
1534,4043,2010-03-06 05:40:35
3141,2831,2010-03-14 20:43:17
3896,4759,2010-03-04 22:25:02
1147,3411,2010-03-09 06:17:53
3301,1613,2010-03-30 03:50:17
762,1215,2010-02-13 11:43:34
3913,2706,2010-03-06 05:22:55
782,4115,2010-01-22 18:19:38
3543,4187,2010-03-28 06:36:13
3200,3345,2010-01-29 00:48:44
779,3095,2010-02-09 19:49:47
1424,3548,2010-03-19 14:01:35
1585,1509,2010-03-10 11:23:18
2752,3738,2010-01-29 03:30:36
4165,1854,2010-03-09 14:11:36
2054,1687,2010-01-18 23:47:16
677,3877,2010-01-20 05:54:06
2838,1874,2010-03-15 12:25:42
3543,2547,2010-02-21 05:12:54
1779,4082,2010-03-27 13:33:25
3803,3693,2010-01-10 14:20:36
3372,430,2010-02-19 11:37:20
3601,3513,2010-02-15 16:36:22
643,4151,2010-03-12 23:32:22
622,375,2010-03-08 05:41:56
846,2434,2010-01-21 10:23:25
4424,4005,2010-03-21 23:14:51
3539,636,2010-01-27 01:20:18
3270,3698,2010-03-03 22:31:35
2343,569,2010-02-23 11:39:28
3328,4597,2010-02-20 08:20:14
2813,795,2010-02-12 01:20:26
3424,667,2010-02-08 02:25:14
230,4301,2010-02-19 16:03:43
501,2214,2010-02-20 01:40:19
3153,1034,2010-01-26 12:45:10
1980,478,2010-01-24 19:01:46
4951,4074,2010-01-16 18:05:53
1335,3086,2010-01-27 10:46:37
2173,4892,2010-02-17 06:36:22
304,2386,2010-01-31 06:31:41
3862,3640,2010-02-21 09:09:09
3918,719,2010-01-06 07:54:11
623,4051,2010-02-02 07:12:31
3562,3064,2010-01-25 19:06:39
3226,322,2010-01-28 08:49:55
4871,2572,2010-01-18 16:42:44
4110,2729,2010-02-25 03:31:05
3557,3944,2010-03-12 20:29:26
898,4455,2010-01-25 22:55:52
1462,1459,2010-03-06 02:47:36
3421,2239,2010-02-01 06:40:53
1966,4546,2010-03-22 20:44:02
1448,2488,2010-02-04 00:25:07
4294,4441,2010-02-14 13:37:00
896,4099,2010-03-06 16:21:52
1477,1788,2010-01-10 12:10:51
3995,4046,2010-02-28 20:31:21
4652,842,2010-03-13 15:30:24
1452,1823,2010-01-14 13:54:13
667,2220,2010-01-10 19:44:31
997,4166,2010-03-18 05:59:53
1585,1252,2010-02-16 19:23:12
3129,3213,2010-01-01 06:42:48
1689,1201,2010-02-18 11:18:35
4062,853,2010-03-02 03:18:17
676,1325,2010-01-20 06:09:37
3275,999,2010-02-22 13:12:51
2910,2905,2010-02-21 00:15:10
3759,4648,2010-03-22 10:05:12
2274,2701,2010-02-14 03:03:21
3644,1509,2010-03-23 02:46:17
3296,3203,2010-03-27 13:30:14
3522,2125,2010-02-27 22:12:07
4008,3711,2010-03-03 03:38:28
2519,4336,2010-03-01 15:25:56
4452,3535,2010-01-07 04:00:44
1404,2723,2010-01-22 09:47:24
3836,2820,2010-02-14 08:42:07
4572,2482,2010-02-22 07:12:40
429,4056,2010-01-19 02:58:59
1144,4632,2010-02-12 04:39:16
3043,2972,2010-03-29 20:35:44
3193,2274,2010-02-03 09:45:25
3787,2545,2010-02-26 05:18:55
1915,3064,2010-03-11 17:17:00
896,3622,2010-02-17 08:20:44
3308,1744,2010-01-24 21:20:32
3875,4878,2010-03-15 20:29:11
2607,1869,2010-02-22 20:57:00
4857,1902,2010-02-21 03:52:59
3222,1009,2010-02-14 20:13:45
4866,4987,2010-03-19 14:10:16
3562,4355,2010-03-16 06:45:18
3211,3335,2010-02-26 00:08:31
1855,703,2010-02-26 10:41:16
1601,4304,2010-02-01 01:36:59
944,2292,2010-03-24 06:57:30
2385,3753,2010-02-06 19:31:20
710,3527,2010-02-06 04:43:37
3368,131,2010-01-08 05:37:25
2529,2508,2010-02-21 09:24:44
2338,2927,2010-03-28 00:32:08
4491,414,2010-02-17 10:33:13
585,4560,2010-03-04 06:26:27
1112,993,2010-01-17 05:41:56
1599,4082,2010-03-02 20:34:29
2305,2528,2010-02-15 17:08:14
2325,2094,2010-01-25 09:55:42
450,3717,2010-03-16 12:32:54
246,4381,2010-03-23 16:27:38
1686,2801,2010-02-02 17:07:29
1700,443,2010-03-09 08:40:14
2613,4844,2010-02-10 06:10:34
1070,489,2010-01-20 22:38:06
63,2788,2010-01-14 02:18:17
1424,889,2010-03-20 00:05:15
4842,1771,2010-02-12 08:25:14
3461,4405,2010-02-03 13:35:50
3062,3152,2010-01-27 15:43:14
553,1245,2010-03-23 06:18:10
3167,1298,2010-03-10 12:45:03
1990,1390,2010-03-17 09:12:14
3656,2026,2010-02-01 00:58:34
2641,2330,2010-02-15 20:33:09
2859,643,2010-02-19 12:50:04
3408,4951,2010-01-26 00:44:01
2568,3369,2010-01-31 06:58:29
3180,4279,2010-03-09 22:02:56
1111,1198,2010-02-14 17:23:54
3218,118,2010-01-31 02:09:14
849,4377,2010-03-16 13:55:01
4392,4584,2010-01-19 11:27:03
3879,2684,2010-03-01 02:00:40
3536,4628,2010-03-05 19:52:24
1998,1290,2010-02-06 11:20:43
3547,1455,2010-03-27 21:42:41
4728,3891,2010-02-23 02:45:46
3142,2724,2010-01-18 10:55:43
3991,347,2010-01-24 02:15:31
1001,313,2010-02-13 17:43:18
2883,3805,2010-02-23 06:12:50
1626,4950,2010-03-17 06:06:03
1817,585,2010-01-18 15:52:32
3843,2791,2010-02-27 21:52:10
1436,3559,2010-03-20 02:48:03
1141,256,2010-01-16 05:24:29
1720,1342,2010-01-14 14:12:11
3372,237,2010-01-31 09:59:04
4370,1693,2010-03-02 12:11:23
4445,1908,2010-02-13 14:58:20
1546,1729,2010-02-17 02:25:18
3001,2913,2010-02-19 08:32:41
1813,2874,2010-03-08 23:28:01
4279,1604,2010-03-22 00:09:04
56,3103,2010-02-02 03:28:47
4218,3107,2010-01-17 19:26:33
134,189,2010-03-28 13:20:00
1978,3365,2010-02-12 16:39:34
3451,1217,2010-01-06 16:48:30
930,3344,2010-03-22 00:03:11
149,3032,2010-03-30 20:26:12
3039,970,2010-01-01 12:11:12
2269,75,2010-03-24 21:37:48
3838,3168,2010-01-07 00:28:51
728,1370,2010-02-25 01:29:59
4144,2123,2010-02-05 21:51:57
1415,3934,2010-01-25 02:56:47
2387,2088,2010-01-08 11:55:03
934,1336,2010-03-10 22:03:02
4227,3637,2010-02-02 20:14:02
158,2231,2010-03-13 15:13:56
1215,4901,2010-03-27 07:37:53
1985,3704,2010-01-08 16:34:01
4714,4114,2010-01-19 04:28:42
2080,2044,2010-01-22 02:20:53
2061,1629,2010-02-04 19:42:01
4095,4694,2010-01-03 09:01:31
4627,2705,2010-02-25 08:04:05
3291,2973,2010-01-06 11:31:37
4205,3494,2010-03-24 23:10:15
4173,4277,2010-01-25 03:29:48
1887,2834,2010-01-26 09:47:48
3420,4402,2010-02-25 13:48:08
4887,2768,2010-02-19 01:13:14
3728,4893,2010-01-28 08:08:01
1909,4483,2010-03-05 02:28:30
2920,1778,2010-02-12 10:10:26
3352,4884,2010-03-14 10:56:23
3364,3393,2010-02-05 10:38:08
4312,223,2010-02-20 06:05:46
2134,2054,2010-03-08 00:02:09
4409,748,2010-02-21 03:33:33
2284,4508,2010-03-04 21:41:07
4387,2871,2010-01-15 23:55:00
823,4387,2010-03-11 03:15:14
2,3319,2010-02-27 05:41:35
2941,4444,2010-02-28 03:24:30
783,710,2010-01-07 12:40:12
2078,167,2010-03-23 19:38:23
4086,2996,2010-02-25 04:47:33
2364,2612,2010-03-21 08:10:37
1439,4279,2010-02-06 06:02:51
1496,953,2010-01-26 01:44:03
4463,1092,2010-03-08 21:25:01
4784,4754,2010-02-25 20:36:09
4937,3810,2010-03-08 02:13:49
4041,2612,2010-02-11 21:18:14
3807,2483,2010-01-23 17:11:35
4045,3144,2010-03-16 07:53:45
4290,1072,2010-01-01 02:17:13
4341,1935,2010-02-19 00:20:31
2233,835,2010-03-11 06:58:40
4672,1195,2010-03-28 13:20:43
1970,292,2010-01-22 16:48:02
3925,1648,2010-01-20 21:46:11
784,3572,2010-02-18 00:25:25
3751,1770,2010-02-25 05:47:33
4826,2799,2010-03-24 14:19:15
3389,1846,2010-01-21 01:37:58
4870,2015,2010-03-19 15:29:16
2266,1976,2010-02-08 10:39:15
1250,2455,2010-01-10 03:19:46
2140,15,2010-02-08 11:00:26
3583,3017,2010-03-27 13:51:19
2006,3421,2010-03-16 15:17:06
4173,1708,2010-01-17 19:17:21
3827,3674,2010-01-27 15:08:55
1632,3205,2010-01-07 21:52:08
1454,4920,2010-02-13 04:29:39
4384,1602,2010-02-21 14:36:08
702,2592,2010-03-17 04:47:43
4762,2203,2010-01-24 01:35:01
4895,4914,2010-02-05 22:09:25
2618,1403,2010-02-21 12:36:23
1191,2136,2010-01-15 18:50:54
707,1114,2010-02-17 10:04:33
3027,4113,2010-01-04 08:44:16
1316,644,2010-01-19 08:11:32
670,79,2010-01-16 09:03:13
4743,4624,2010-02-06 06:51:33
1620,9,2010-03-22 12:28:42
3218,78,2010-01-15 21:27:51
2932,4339,2010-02-12 18:24:44
2637,21,2010-01-26 22:48:43
305,2746,2010-01-17 14:44:24
769,2067,2010-01-19 14:32:08
1104,1088,2010-02-07 07:36:18
2799,2153,2010-02-07 22:42:57
535,2291,2010-03-30 00:22:21
4428,1640,2010-02-09 15:13:22
611,1591,2010-01-06 15:01:19
4129,4861,2010-02-09 09:24:06
569,2636,2010-02-28 09:28:01
588,1373,2010-01-20 15:10:38
3373,3301,2010-02-13 05:13:09
4135,254,2010-03-15 05:39:54
739,1985,2010-02-19 05:20:19
2781,462,2010-03-19 02:13:28
3668,3363,2010-01-03 16:19:34
828,2054,2010-03-22 15:12:02
4252,668,2010-03-12 11:00:05
479,3256,2010-02-26 06:12:17
4329,3756,2010-02-11 17:19:46
3915,1009,2010-01-23 10:32:07
2071,770,2010-03-17 04:20:46
4097,1962,2010-01-05 22:08:42
4983,1053,2010-03-24 09:34:59
2092,1542,2010-02-24 08:29:21
4696,2991,2010-02-09 14:33:54
4513,507,2010-01-16 18:10:43
732,2172,2010-03-02 20:15:39
4501,2870,2010-03-23 07:33:28
1104,1267,2010-02-18 03:01:13
2474,4761,2010-01-02 06:32:59
4591,3299,2010-03-11 19:47:20
4253,83,2010-02-18 18:49:39
421,517,2010-02-05 05:35:12
2034,1284,2010-03-24 17:43:16
727,1817,2010-01-27 22:19:51
3562,4881,2010-03-11 22:32:49
1337,2774,2010-02-01 14:27:48
674,743,2010-03-07 08:54:07
617,661,2010-03-10 12:02:46
2872,746,2010-02-23 12:06:01
3649,2135,2010-01-23 17:53:05
1222,1957,2010-03-07 13:05:01
3103,380,2010-01-12 04:46:32
154,2321,2010-02-28 15:33:19
167,809,2010-03-21 23:48:22
4642,4293,2010-03-24 11:48:00
2174,1299,2010-02-10 17:58:57
3644,4393,2010-03-17 04:10:30
2262,2641,2010-02-17 11:42:23
3968,2436,2010-01-30 23:58:16
3877,1116,2010-03-12 16:05:13
4376,653,2010-03-01 05:30:35
824,4842,2010-01-14 11:10:47
682,1956,2010-02-16 10:14:46
3062,3719,2010-02-09 10:14:47
900,3025,2010-02-24 18:43:23
2788,2857,2010-02-09 05:30:32
1400,1411,2010-01-28 15:36:27
769,735,2010-01-11 02:49:23
2667,3600,2010-02-19 16:02:15
86,1128,2010-01-31 04:03:41
1271,4289,2010-01-22 16:23:45
519,1067,2010-02-27 14:32:43
3275,3779,2010-01-01 20:55:58
270,2870,2010-01-26 16:25:27
3551,1176,2010-02-05 07:33:16
161,1767,2010-03-27 16:43:57
3233,1740,2010-02-11 06:16:28
3359,1004,2010-01-18 19:53:31
2786,3431,2010-01-12 01:56:47
4761,3934,2010-02-10 06:15:30
1391,381,2010-02-28 09:55:46
1650,2709,2010-03-11 03:53:34
3381,2925,2010-03-02 17:16:41
4594,2915,2010-02-03 15:16:07
4859,4962,2010-02-01 11:41:30
4035,769,2010-02-18 19:23:40
743,459,2010-03-08 16:06:31
2496,26,2010-02-05 00:01:36
3044,4752,2010-03-22 11:45:46
2030,3911,2010-01-20 12:04:48
4198,1958,2010-01-30 03:34:51
2119,1969,2010-01-01 18:35:16
1713,1993,2010-02-03 21:25:37
3532,4534,2010-01-23 08:35:39
1934,2426,2010-01-13 18:40:32
975,3067,2010-03-30 16:34:48
2639,632,2010-02-14 12:51:33
1950,3086,2010-01-04 10:54:49
2160,2220,2010-01-24 10:04:53
2656,4662,2010-03-30 19:01:50
2234,2692,2010-03-06 13:45:53
4365,864,2010-01-16 12:04:06
3823,1713,2010-01-16 22:23:07
3887,4963,2010-03-02 19:10:04
2054,4865,2010-01-15 19:57:42
2266,2048,2010-01-29 13:39:47
1734,4717,2010-01-14 06:01:06
524,1417,2010-01-02 15:43:24
873,1894,2010-02-12 12:18:45
2622,130,2010-02-02 02:24:52
1939,3562,2010-02-17 13:58:35
64,2874,2010-01-01 19:14:08
4029,3831,2010-02-25 07:19:14
1568,4431,2010-01-27 21:14:22
1930,1210,2010-01-04 05:07:41
4598,1126,2010-03-24 01:05:38
3866,4392,2010-02-25 20:01:24
1524,1596,2010-03-15 19:41:56
2242,1839,2010-01-01 07:41:02
872,1235,2010-01-20 00:08:09
4534,2667,2010-01-01 09:18:15
1747,803,2010-03-02 13:33:35
153,2198,2010-03-14 20:50:16
1523,2204,2010-03-06 14:13:52
2325,1396,2010-03-28 05:47:46
1227,2490,2010-01-21 11:45:33
546,4587,2010-03-03 20:19:08
2358,4557,2010-01-23 23:13:20
4812,3401,2010-03-30 11:27:52
1114,1271,2010-01-13 02:12:07
4896,1462,2010-02-05 03:44:20
263,2817,2010-01-11 05:36:45
1892,72,2010-03-07 22:42:21
4389,1041,2010-01-03 02:28:11
918,349,2010-03-09 03:03:07
2058,4427,2010-03-08 11:49:15
4499,326,2010-01-05 05:40:30
4685,4100,2010-02-05 13:48:28
420,51,2010-03-26 21:19:46
265,1521,2010-02-10 19:55:50
2492,3406,2010-03-27 13:25:59
2755,3017,2010-02-01 02:19:23
817,3230,2010-02-07 03:36:48
1918,4900,2010-01-10 08:20:35
4177,1659,2010-03-09 20:57:34
2865,4340,2010-03-02 12:24:30
4234,3373,2010-02-28 02:34:18
3590,320,2010-02-05 17:20:08
4281,2732,2010-02-10 17:04:05
4457,1639,2010-01-01 05:49:21
2985,2506,2010-01-09 14:01:42
2765,1596,2010-03-30 21:32:30
3364,4918,2010-01-30 06:38:41
1790,2632,2010-03-17 14:30:27
823,96,2010-03-07 15:14:47
2808,2943,2010-02-15 22:39:10
1166,1978,2010-02-19 03:53:15
2100,2112,2010-01-12 13:47:47
4462,4756,2010-03-19 10:10:19
3590,1196,2010-03-09 15:52:01
400,2822,2010-01-20 08:13:27
3435,3685,2010-02-01 14:12:28
4873,3479,2010-03-29 10:18:48
2251,766,2010-03-04 22:48:47
1868,757,2010-01-16 17:21:36
4038,4044,2010-03-12 09:58:26
1882,1562,2010-03-05 16:53:12
684,356,2010-02-27 06:24:44
3787,187,2010-03-15 17:11:54
2913,463,2010-01-26 10:18:48
2507,946,2010-02-26 16:30:07
1563,4262,2010-03-16 19:37:01
4385,2328,2010-01-25 11:58:09
2998,4438,2010-01-04 21:44:48
213,2397,2010-02-08 16:08:41
2828,1924,2010-03-30 04:42:51
2231,2268,2010-03-24 02:25:30
3889,4792,2010-03-10 14:49:59
749,3802,2010-02-16 08:25:51
399,4756,2010-01-21 13:25:20
618,2425,2010-02-19 10:28:25
733,731,2010-01-07 19:14:04
2092,1360,2010-03-18 07:37:57
1831,2282,2010-01-03 09:20:18
1851,4275,2010-03-12 18:31:24
461,582,2010-03-14 07:55:00
1785,1830,2010-03-20 15:47:58
1448,474,2010-03-18 00:08:41
4883,4725,2010-03-27 05:27:39
1222,1673,2010-02-03 02:22:47
2699,4416,2010-02-20 07:54:11
2068,1119,2010-01-09 12:54:34
1396,928,2010-03-14 11:28:57
2431,1010,2010-01-31 20:36:07
2832,2893,2010-03-12 11:46:32
2549,1926,2010-02-11 06:15:24
4795,4077,2010-01-25 00:11:17
4307,2131,2010-02-05 22:58:41
146,1315,2010-02-04 11:39:08
575,2214,2010-02-10 12:46:40
4103,4659,2010-03-09 21:09:36
4495,2682,2010-01-05 14:45:07
1144,4822,2010-01-21 13:22:31
1343,228,2010-01-11 01:20:09
3449,511,2010-01-16 04:41:43
3295,860,2010-02-06 11:05:09
4152,3540,2010-02-25 02:24:01
2218,657,2010-01-23 22:30:10
2354,4235,2010-03-27 17:29:20
4548,3419,2010-01-12 21:23:20
198,1033,2010-01-21 00:46:26
571,3026,2010-03-16 06:36:31
4927,4658,2010-03-12 21:23:49
4650,1905,2010-02-01 09:25:39
903,408,2010-01-24 02:34:12
2774,463,2010-03-30 22:12:48
312,4093,2010-02-11 18:51:09
4685,2519,2010-01-11 11:10:07
2739,1905,2010-02-16 17:54:33
890,3713,2010-03-14 12:38:26
328,1449,2010-03-28 01:46:09
1305,4446,2010-01-03 00:47:11
996,4448,2010-02-01 13:48:29
733,1673,2010-02-02 02:42:38
542,4789,2010-02-23 02:53:01
1231,2930,2010-02-26 19:34:27
968,4157,2010-01-22 05:52:07
2524,3109,2010-03-05 20:23:39
3556,3956,2010-02-17 20:55:27
1256,2596,2010-01-04 13:07:30
4192,1940,2010-01-21 02:40:59
905,251,2010-03-10 09:11:17
1730,2126,2010-03-28 00:33:31
3089,1731,2010-03-08 07:59:34
1251,353,2010-01-22 00:47:34
440,583,2010-02-12 22:00:06
2512,3529,2010-03-11 23:28:36
2916,2328,2010-02-08 07:46:55
4662,3724,2010-01-20 07:46:32
4089,1100,2010-01-08 07:43:35
1367,332,2010-02-02 12:08:37
1389,865,2010-01-21 22:37:45
2880,1831,2010-03-07 06:13:52
4105,2670,2010-01-20 05:17:24
1455,2954,2010-03-06 02:38:20
1686,2468,2010-02-03 03:55:39
3469,3036,2010-02-08 15:32:28
3638,768,2010-03-05 17:27:42
1100,2910,2010-02-20 09:59:29
